"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.108823855E0,4.109377861E-1,-2.199379921E0,-2.905047417E0,3.666802748E0
8.113854115E0,2.002258301E-1,-2.042416573E0,-3.382467985E0,3.956342441E0
8.118870574E0,2.440005541E-2,-1.665664673E0,-3.652137041E0,4.014117479E0
8.123899896E0,-4.947906733E-2,-1.178924561E0,-3.954469204E0,4.126758774E0
8.128924792E0,-1.356137991E-1,-6.345286369E-1,-4.280801296E0,4.329697152E0
8.133953646E0,-1.845790744E-1,-1.520948410E-1,-4.478315353E0,4.484697390E0
8.138982501E0,-1.954097748E-1,3.395557404E-2,-4.537353039E0,4.541685872E0
8.144011355E0,-3.101767600E-1,4.797077179E-2,-4.844809055E0,4.854965046E0
8.149066719E0,-5.010630488E-1,-1.147003174E-1,-4.836162090E0,4.863402523E0
8.154096876E0,-4.968366325E-1,-1.387805939E-1,-3.893902063E0,3.927923112E0
8.159114740E0,-3.754071593E-1,-2.695159912E-1,-3.011271954E0,3.046527233E0
8.164143699E0,-4.511695206E-1,-4.167590141E-1,-2.592434883E0,2.664199811E0
8.169172657E0,-8.448632956E-1,-2.938981056E-1,-2.434927225E0,2.594039452E0
8.174195209E0,-1.699904203E0,1.752004623E-1,-2.241600275E0,2.818712702E0
8.179223751E0,-2.500839233E0,6.269378662E-1,-1.610929012E0,3.040121748E0
8.184254271E0,-3.016549826E0,9.364480972E-1,-8.530249596E-1,3.271721179E0
8.189282969E0,-3.364794016E0,1.088496208E0,-4.300422668E-1,3.562527069E0
8.194316563E0,-3.431812525E0,1.173239708E0,-3.354463577E-1,3.642300492E0
8.199345782E0,-4.355408192E0,1.548832893E0,2.502186298E0,5.256367578E0
8.204375001E0,-5.264935017E0,1.949664116E0,5.107957840E0,7.590254554E0
8.209404219E0,-5.306803703E0,2.142561436E0,5.928181171E0,8.239906981E0
8.214460313E0,-4.757801533E0,2.102672100E0,5.611901283E0,7.651884827E0
8.219490834E0,-4.103509903E0,2.002163410E0,5.155167103E0,6.886450443E0
8.224526824E0,-2.849987030E0,1.607238770E0,5.078441620E0,6.041209467E0
8.229557917E0,-1.591001272E0,1.014224529E0,5.251557350E0,5.580214247E0
8.234589011E0,-3.941422105E-1,3.862543106E-1,4.970789433E0,5.001328629E0
8.239622813E0,6.496863961E-1,-2.425746918E-1,4.125957489E0,4.183833182E0
8.244654063E0,1.408423662E0,-7.467861176E-1,2.893119812E0,3.303254299E0
8.249685313E0,1.803463459E0,-1.053295135E0,1.753610134E0,2.727097283E0
8.254716563E0,1.721955061E0,-1.204034805E0,7.483849525E-1,2.230450421E0
8.259701876E0,1.323155165E0,-1.145283699E0,1.404476166E-2,1.750031884E0
8.264730834E0,7.507945895E-1,-1.034523010E0,-5.653862953E-1,1.397709568E0
8.269759792E0,1.584760845E-1,-8.612413406E-1,-1.111212254E0,1.414794681E0
8.274788751E0,-3.149808943E-1,-5.911746025E-1,-1.251806259E0,1.419760291E0
8.279853751E0,-6.894533634E-1,-3.675456047E-1,-1.323031425E0,1.536505081E0
8.284884532E0,-1.095497131E0,-9.384155273E-2,-1.374016285E0,1.759784348E0
8.289915313E0,-1.658939719E0,8.190345764E-2,-1.443452835E0,2.200532948E0
8.294910521E0,-2.433963299E0,2.317562103E-1,-1.474196911E0,2.855020983E0
8.299938907E0,-2.551526546E0,2.888278961E-1,-1.351514339E0,2.901775367E0
8.304984896E0,-2.410274506E0,2.386512756E-1,-1.209105492E0,2.707085834E0
8.310015105E0,-2.067655325E0,9.522724152E-2,-1.055844307E0,2.323590749E0
8.315045313E0,-1.575948715E0,-8.429050446E-2,-9.246993065E-1,1.829149543E0
8.320059792E0,-1.096770287E0,-2.143511772E-1,-8.148126602E-1,1.383029703E0
8.325088959E0,-7.107890844E-1,-3.050732613E-1,-7.445397377E-1,1.073606184E0
8.330118126E0,-4.124744833E-1,-3.758368492E-1,-7.326831818E-1,9.209848975E-1
8.335146563E0,-1.435608864E-1,-3.645968437E-1,-6.595125198E-1,7.671358096E-1
8.340175678E0,-3.270888329E-2,-3.767504692E-1,-6.493616104E-1,7.514527851E-1
8.345199219E0,3.047949076E-2,-3.407149315E-1,-6.253619194E-1,7.128065615E-1
8.350227761E0,-6.152927876E-3,-3.044314384E-1,-5.874900818E-1,6.617106282E-1
8.355256303E0,1.398411989E-1,-3.636527061E-1,-5.308465958E-1,6.584807969E-1
8.360284844E0,6.935000420E-1,-5.854372978E-1,-2.925648689E-1,9.535582522E-1
8.365313386E0,1.316528440E0,-7.118258476E-1,1.372323036E-1,1.502922445E0
8.370385001E0,1.770788908E0,-7.434716225E-1,5.963792801E-1,2.010997677E0
8.375415261E0,1.894827127E0,-6.667685509E-1,9.900193214E-1,2.239439305E0
8.380445521E0,1.565012693E0,-3.915572166E-1,1.204303741E0,2.013188835E0
8.385475782E0,8.474801183E-1,6.494522095E-4,1.057852268E0,1.355460953E0
8.390506042E0,1.316554546E-1,1.901121140E-1,5.454759598E-1,5.924692374E-1
8.395536303E0,-1.120707393E-1,5.876636505E-2,-8.524131775E-2,1.525759434E-1
8.400566563E0,-1.721275449E-1,1.244850159E-1,-5.821137428E-1,6.196618598E-1
8.405595938E0,-2.101015449E-1,3.107833862E-1,-4.963955879E-1,6.222037866E-1
8.410623907E0,-1.200618744E-1,4.260416031E-1,-6.416563988E-1,7.795185920E-1
8.415673855E0,3.148376942E-2,4.701986313E-1,-9.839797020E-1,1.091005974E0
8.420704011E0,4.511495829E-1,5.581789017E-1,-1.155118465E0,1.359925844E0
8.425734167E0,1.091243982E0,5.895996094E-1,-1.208137035E0,1.731483822E0
8.430764324E0,1.631413698E0,6.793699265E-1,-1.018994808E0,2.039952100E0
8.435794480E0,1.474526167E0,8.273172379E-1,-1.228762627E0,2.090104979E0
8.440824636E0,1.056944489E0,6.844463348E-1,-1.741654396E0,2.149176232E0
8.445854792E0,1.377813697E0,5.054311752E-1,-1.692941189E0,2.240509122E0
8.450829011E0,1.308936834E0,4.147148132E-1,-1.332285881E0,1.913188355E0
8.455855678E0,1.018184662E0,2.877435684E-1,-8.990073204E-1,1.388420156E0
8.460917605E0,8.006667495E-1,-1.897811890E-4,-6.887612343E-1,1.056153075E0
8.465947865E0,6.650612950E-1,-1.480550766E-1,-5.760312080E-1,8.922100563E-1
8.470976980E0,7.459177971E-1,-1.229257584E-1,5.828194618E-1,9.545588652E-1
8.476007136E0,1.479523420E0,-5.537223816E-2,2.630457401E0,3.018503234E0
8.481037292E0,1.183793545E0,2.338027954E-1,3.441244602E0,3.646669071E0
8.486066355E0,5.824509263E-1,3.271017075E-1,2.678944588E0,2.760976043E0
8.491096459E0,7.168410420E-1,6.306171417E-2,2.018176556E0,2.142632602E0
8.496126563E0,7.049726248E-1,-2.600255013E-1,1.476008415E0,1.656261001E0
8.501116771E0,6.749132276E-1,-4.975848198E-1,8.691124916E-1,1.207665119E0
8.506144167E0,6.498790383E-1,-6.296133995E-1,9.090518951E-2,9.094061528E-1
8.511184271E0,2.126644850E-1,-4.064993858E-1,-6.256117821E-1,7.757950991E-1
8.516212917E0,-1.973964274E-1,-9.560775757E-2,-1.090529919E0,1.112367608E0
8.521239376E0,-2.890886962E-1,4.495048523E-2,-1.275840759E0,1.308954722E0
8.526267813E0,3.831675649E-2,1.527595520E-2,-1.229630947E0,1.230322638E0
8.531297969E0,4.168927372E-1,-1.130456924E-1,-1.099954605E0,1.181727133E0
8.536326563E0,7.034853697E-1,-1.394400597E-1,-9.197711945E-1,1.166325103E0
8.541355157E0,7.307158113E-1,-3.562736511E-2,-6.312918663E-1,9.663044688E-1
8.546385886E0,5.703300238E-1,7.367038727E-2,-2.438464165E-1,6.246316809E-1
8.551414636E0,4.755473137E-1,2.070341110E-1,-1.536183357E-1,5.409315703E-1
8.556446615E0,2.306897640E-1,3.020381927E-1,-4.316143990E-1,5.750963628E-1
8.561475678E0,7.048872113E-2,3.110456467E-1,-8.145852089E-1,8.747954713E-1
8.566504740E0,3.297815621E-1,1.723299026E-1,-9.968614578E-1,1.064042405E0
8.571533803E0,4.541950226E-1,1.061935425E-1,-9.932909012E-1,1.097359103E0
8.576576459E0,4.303965271E-1,9.334087372E-2,-1.057503223E0,1.145542124E0
8.581606199E0,4.601378441E-1,8.579254150E-2,-1.131921768E0,1.224881253E0
8.586635938E0,5.773905516E-1,9.314155579E-2,-9.918251038E-1,1.151421832E0
8.591687969E0,5.720661283E-1,8.667659760E-2,-7.905240059E-1,9.796431450E-1
8.596719219E0,2.767792344E-1,1.808309555E-1,-6.470808983E-1,7.266500313E-1
8.601746615E0,-6.912657619E-2,2.415137291E-1,-5.517473221E-1,6.062445648E-1
8.606777449E0,-1.884852648E-1,3.786997795E-1,-4.660792351E-1,6.294204250E-1
8.611808282E0,-8.655934781E-2,4.965362549E-1,-1.364169121E-1,5.221593119E-1
8.616839115E0,-1.758966297E-1,6.763086319E-1,2.409596443E-1,7.391850513E-1
8.621866407E0,-3.434480429E-1,9.036130905E-1,3.934230804E-1,1.043673750E0
8.626897084E0,-6.145569086E-1,1.054370403E0,5.073227882E-1,1.321648044E0
8.631924219E0,-9.505508542E-1,1.061732769E0,7.213506699E-1,1.597238300E0
8.636954532E0,-1.240701199E0,1.011596203E0,9.354429245E-1,1.854108898E0
8.641984844E0,-1.495131731E0,9.515538216E-1,1.106980801E0,2.089564563E0
8.647015157E0,-1.901283383E0,9.149503708E-1,1.164483547E0,2.409986435E0
8.652006719E0,-2.024508953E0,7.582831383E-1,1.108085155E0,2.429296715E0
8.657035105E0,-1.229657769E0,4.341807365E-1,1.305750370E0,1.845414634E0
8.662066719E0,-4.692056477E-1,8.632421494E-2,1.422394753E0,1.500270856E0
8.667095417E0,9.222462773E-3,-1.897249222E-1,1.156986713E0,1.172475524E0
8.672128542E0,3.801180124E-1,-3.702306747E-1,7.922530174E-1,9.535330616E-1
8.677157657E0,6.503959894E-1,-4.888544083E-1,6.057319641E-1,1.014349441E0
8.682186771E0,8.548300862E-1,-5.743727684E-1,5.445518494E-1,1.164978656E0
8.687215886E0,8.746799231E-1,-6.125259399E-1,5.320539474E-1,1.193035791E0
8.692255053E0,6.720058918E-1,-5.317492485E-1,3.817911148E-1,9.381437189E-1
8.697284688E0,4.716560245E-1,-4.565682411E-1,3.091745377E-1,7.256051674E-1
8.702314324E0,4.069645107E-1,-3.914937973E-1,3.711438179E-1,6.757479115E-1
8.707374271E0,3.670659959E-1,-3.221235275E-1,4.957547188E-1,6.958978040E-1
8.712405938E0,3.420373797E-1,-2.582960129E-1,5.159134865E-1,6.707258195E-1
8.717437605E0,2.742447257E-1,-1.954054832E-1,6.089506149E-1,6.958551026E-1
8.722469271E0,2.736455798E-1,-1.478686333E-1,6.983456612E-1,7.644826345E-1
8.727486251E0,2.777007818E-1,-9.192228317E-2,8.082480431E-1,8.595535641E-1
8.732517136E0,2.622260451E-1,-1.043334007E-1,9.006986618E-1,9.438781895E-1
8.737548021E0,2.176232636E-1,-1.133565903E-1,9.279966354E-1,9.598892419E-1
8.742546719E0,1.775298119E-1,-1.476850510E-1,9.475994110E-1,9.753319190E-1
8.747575521E0,1.562215686E-1,-1.977090836E-1,8.399434090E-1,8.769258751E-1
8.752606407E0,7.740202546E-2,-1.772303581E-1,6.480960846E-1,6.763358694E-1
8.757635417E0,1.336267591E-2,-1.293401718E-1,4.533944130E-1,4.716714268E-1
8.762667969E0,8.419850469E-2,-8.246088028E-2,3.319258690E-1,3.522271532E-1
8.767697292E0,1.226330101E-1,-5.543088913E-2,3.549342155E-1,3.795915384E-1
8.772725938E0,1.141723692E-1,-1.468753815E-2,3.786978722E-1,3.958069379E-1
8.777755209E0,1.208913028E-1,1.375198364E-3,4.177346230E-1,4.348779294E-1
8.782784480E0,1.089890897E-1,1.688957214E-2,4.096212387E-1,4.242091919E-1
8.787813751E0,1.455506384E-1,3.191280365E-2,5.360698700E-1,5.563940338E-1
8.792845521E0,1.440642476E-1,4.169797897E-2,6.868963242E-1,7.030787929E-1
8.797874896E0,-2.496325672E-1,1.562290192E-1,8.764657974E-1,9.246167958E-1
8.802904271E0,-2.508974075E-1,2.794713974E-1,5.646824837E-1,6.781740768E-1
8.807924271E0,5.332815647E-2,1.629629135E-1,8.853182793E-1,9.017700699E-1
8.812953021E0,9.322094917E-2,1.752748489E-1,8.523964882E-1,8.752092270E-1
8.817989584E0,1.132598519E-1,1.871762276E-1,6.145310402E-1,6.523121443E-1
8.823019115E0,1.352098584E-2,3.183927536E-1,5.304107666E-1,6.187829538E-1
8.828048646E0,-3.833177686E-2,4.157934189E-1,4.515104294E-1,6.149920001E-1
8.833078178E0,-1.188181043E-1,5.224709511E-1,4.017210007E-1,6.696815654E-1
8.838107709E0,-1.370923817E-1,5.571498871E-1,3.331384659E-1,6.634693326E-1
8.843155626E0,-4.079610109E-2,5.199151039E-1,1.692895889E-1,5.483019260E-1
8.848185886E0,-6.748139858E-3,4.970273972E-1,-8.543968201E-3,4.971466286E-1
8.853226876E0,-7.779905200E-2,4.264569283E-1,-1.431899071E-1,4.565320949E-1
8.858258230E0,-1.581563950E-1,3.754730225E-1,-3.068146706E-1,5.100281148E-1
8.863289584E0,-2.381599694E-1,3.106474876E-1,-4.134178162E-1,5.693297141E-1
8.868350834E0,-3.370219767E-1,3.038210869E-1,-4.345045090E-1,6.282397902E-1
8.873384115E0,-3.831805885E-1,2.834005356E-1,-4.087600708E-1,6.278758018E-1
8.878417396E0,-3.193985522E-1,2.493400574E-1,-2.931108475E-1,5.000998583E-1
8.883450678E0,-2.177737206E-1,2.016525269E-1,-1.546139717E-1,3.346559655E-1
8.888483959E0,-1.501258314E-1,1.592702866E-1,-1.689910889E-2,2.195230496E-1
8.893491824E0,-7.777649164E-2,1.506671906E-1,1.011905670E-1,1.974571240E-1
8.898524063E0,-1.014380157E-1,1.995334625E-1,2.430076599E-1,3.303876458E-1
8.903584167E0,-1.591705680E-1,1.908950806E-1,1.935272217E-1,3.150063286E-1
8.908619271E0,-2.415104061E-1,2.827949524E-1,1.153783798E-1,3.893744109E-1
8.913654376E0,-3.101043999E-1,3.317623138E-1,-1.167774200E-3,4.541281046E-1
8.918689480E0,-3.027693331E-1,3.714504242E-1,-9.886169434E-2,4.893039151E-1
8.923724584E0,-3.151334524E-1,3.589696884E-1,-2.305583954E-1,5.304012667E-1
8.928671199E0,-2.847687602E-1,3.281784058E-1,-3.728098869E-1,5.725220735E-1
8.933702709E0,-2.115647495E-1,2.598218918E-1,-4.823555946E-1,5.873108022E-1
8.938697136E0,-1.526531577E-1,2.163267136E-1,-5.117673874E-1,5.761996983E-1
8.943724949E0,-1.126913726E-1,1.354980469E-1,-4.659571648E-1,4.981718033E-1
8.948765105E0,-4.379341006E-2,6.502342224E-2,-4.069166183E-1,4.143996169E-1
8.953794167E0,-5.597212911E-2,4.313373566E-2,-3.346519470E-1,3.420311741E-1
8.958819219E0,-3.892663121E-2,2.656745911E-2,-2.537369728E-1,2.580766628E-1
8.963847865E0,-7.908231020E-2,2.490329742E-2,-2.120161057E-1,2.276510818E-1
8.968881511E0,-1.573244929E-1,4.765892029E-2,-1.998252869E-1,2.587518387E-1
8.973910678E0,-1.922390759E-1,8.043479919E-2,-1.549310684E-1,2.596714370E-1
8.978939844E0,-2.127396762E-1,1.470813751E-1,-1.346731186E-1,2.915955240E-1
8.983969011E0,-1.950167716E-1,1.709823608E-1,-1.341428757E-1,2.919945547E-1
8.988989844E0,-1.822640598E-1,1.664848328E-1,-9.583711624E-2,2.648058532E-1
8.994018594E0,-1.361196637E-1,1.527462006E-1,-4.849290848E-2,2.102653723E-1
8.999047344E0,-1.381741166E-1,1.488065720E-1,-1.502513885E-3,2.030707756E-1
9.004100990E0,-7.367926836E-2,1.355810165E-1,4.027271271E-2,1.594764497E-1
9.009131407E0,-1.100858450E-1,1.465415955E-1,8.643245697E-2,2.026423008E-1
9.014147449E0,-7.528245449E-2,1.959571838E-1,1.083731651E-1,2.362443836E-1
9.019176407E0,-6.992161274E-2,2.264614105E-1,9.646511078E-2,2.558892729E-1
9.024205365E0,1.616549492E-2,2.811098099E-1,7.944869995E-2,2.925681875E-1
9.029234324E0,1.210765243E-1,3.119268417E-1,6.226778030E-2,3.403456416E-1
9.034263282E0,2.401026487E-1,2.998151779E-1,4.490756989E-2,3.867235611E-1
9.039323386E0,3.259442449E-1,2.591953278E-1,2.249383926E-2,4.170465699E-1
9.044353594E0,3.217090964E-1,2.282352448E-1,1.908397675E-2,3.949079232E-1
9.049370469E0,2.752618194E-1,1.974925995E-1,-3.803253174E-3,3.388020968E-1
9.054399324E0,1.147187948E-1,1.622695923E-1,-4.147434235E-2,2.030072500E-1
9.059428178E0,-7.012009621E-3,1.418657303E-1,-8.043289185E-3,1.422664690E-1
9.064437396E0,-9.961801767E-2,1.410589218E-1,-3.752136230E-2,1.767179150E-1
9.069464949E0,-1.027745008E-2,1.072330475E-1,-1.983261108E-2,1.095348571E-1
9.074492501E0,3.140890598E-2,4.513072968E-2,-3.623247147E-2,6.584902524E-2
9.079528438E0,6.429630518E-2,2.656364441E-2,-2.941370010E-2,7.553017819E-2
9.084556511E0,7.405179739E-2,-1.084995270E-2,3.430891037E-2,8.233159479E-2
9.089584584E0,7.033354044E-2,-5.281925201E-2,8.324193954E-2,1.211028521E-1
9.094612761E0,6.750679016E-2,-6.110572815E-2,1.796174049E-1,2.013789683E-1
9.099640834E0,5.116671324E-2,-6.947946548E-2,2.663722038E-1,2.799992494E-1
9.104673021E0,2.609950304E-2,-2.548313141E-2,3.485260010E-1,3.504296611E-1
9.109701511E0,-2.714097500E-2,4.204654694E-2,4.118928909E-1,4.149220387E-1
9.114729115E0,-8.483707905E-2,1.474437714E-1,4.995403290E-1,5.277097081E-1
9.119757501E0,-8.514171839E-2,1.805524826E-1,5.925126076E-1,6.252355567E-1
9.124787396E0,-9.512418509E-2,1.987915039E-1,6.335086823E-1,6.707457962E-1
9.129815938E0,-7.175952196E-2,2.213897705E-1,6.272544861E-1,6.690374054E-1
9.134844480E0,-5.336344242E-2,2.100296021E-1,5.212807655E-1,5.645296513E-1
9.139886094E0,-4.461419582E-2,1.887245178E-1,4.638624191E-1,5.027680519E-1
9.144915521E0,-2.143895626E-2,1.910362244E-1,3.974242210E-1,4.414753440E-1
9.149944949E0,2.583956718E-2,1.489744186E-1,3.480601311E-1,3.794824311E-1
9.154974688E0,7.328432798E-2,1.116580963E-1,3.185586929E-1,3.454240351E-1
9.160004115E0,7.850021124E-2,1.029119492E-1,3.037819862E-1,3.302069769E-1
9.165033542E0,9.384405613E-2,7.507610321E-2,3.082890511E-1,3.308855801E-1
9.170058959E0,6.211924553E-2,9.482097626E-2,2.416682243E-1,2.669332292E-1
9.175088126E0,-3.056764603E-2,1.237878799E-1,1.994476318E-1,2.367217313E-1
9.180121563E0,-6.506383419E-2,1.240768433E-1,1.716957092E-1,2.216027575E-1
9.185151146E0,-1.227127314E-1,1.339426041E-1,1.250257492E-1,2.205231815E-1
9.190180730E0,-1.181316972E-1,1.343564987E-1,1.355409622E-1,2.244507052E-1
9.195213074E0,-9.474557638E-2,1.490612030E-1,1.459207535E-1,2.291044146E-1
9.200242813E0,-5.273169279E-2,1.352176666E-1,1.846346855E-1,2.348497730E-1
9.205272553E0,-2.073603868E-2,1.547574997E-1,2.230067253E-1,2.722349473E-1
9.210302292E0,-4.149675369E-2,1.645307541E-1,2.185149193E-1,2.766606578E-1
9.215324063E0,-1.003314853E-1,1.835870743E-1,2.665233612E-1,3.388293418E-1
9.220353386E0,-1.543508768E-1,2.307939529E-1,2.954545021E-1,4.054422335E-1
9.225379324E0,-1.563283801E-1,1.871337891E-1,3.198442459E-1,4.021914458E-1
9.230408282E0,-9.731566906E-2,1.862640381E-1,3.445763588E-1,4.036056223E-1
9.235437240E0,-4.426312447E-2,1.660795212E-1,3.649196625E-1,4.033707868E-1
9.240466199E0,1.707869768E-2,1.551685333E-1,3.857545853E-1,4.161436719E-1
9.245497396E0,3.463464975E-2,1.677446365E-1,3.310084343E-1,3.726988136E-1
9.250526459E0,9.430336952E-2,1.655139923E-1,2.821893692E-1,3.404685701E-1
9.255567032E0,9.624087811E-2,1.771993637E-1,2.485632896E-1,3.200712891E-1
9.260597240E0,6.000483036E-2,2.027225494E-1,1.777052879E-1,2.761814278E-1
9.265627449E0,5.240136385E-2,2.088384628E-1,9.825372696E-2,2.366710826E-1
9.270651928E0,-3.601872921E-2,2.053041458E-1,1.003608704E-1,2.313427013E-1
9.275681771E0,-8.112668991E-2,2.159967422E-1,1.405315399E-1,2.701578172E-1
9.280711146E0,-1.212823391E-1,1.790142059E-1,1.805396080E-1,2.816913945E-1
9.285740938E0,-1.138200164E-1,1.326255798E-1,1.873221397E-1,2.561915779E-1
9.290770730E0,-1.494897008E-1,1.529121399E-1,1.896247864E-1,2.858091195E-1
9.295796771E0,-1.567308307E-1,1.016407013E-1,2.016892433E-1,2.749071413E-1
9.300826303E0,-1.500585079E-1,1.075067520E-1,2.046103477E-1,2.755733150E-1
9.305855834E0,-1.722093821E-1,6.558418274E-2,2.696537971E-1,3.266045416E-1
9.310887501E0,-1.659755707E-1,8.065986633E-2,2.492160797E-1,3.101008844E-1
9.315917188E0,-1.175018549E-1,4.308795929E-2,2.579298019E-1,2.866897990E-1
9.320944636E0,-1.077089310E-1,4.344749451E-2,2.196812630E-1,2.484929695E-1
9.325974063E0,-6.964182854E-2,8.141040802E-2,1.965947151E-1,2.238908681E-1
9.331003490E0,-1.081440449E-1,7.137298584E-2,1.218137741E-1,1.778421579E-1
9.336032917E0,-1.182532907E-1,8.974933624E-2,1.002020836E-1,1.791067884E-1
9.341068490E0,-8.126246929E-2,7.459926605E-2,-1.116991043E-2,1.108756344E-1
9.346098230E0,-5.919086933E-2,6.428337097E-2,-7.399559021E-2,1.145044024E-1
9.351126719E0,-3.751522303E-2,7.316398621E-2,-1.269202232E-1,1.512253415E-1
9.356156303E0,-1.635667086E-1,9.156513214E-2,-1.699786186E-1,2.530434199E-1
9.361184428E0,-6.571203470E-2,4.824352264E-2,-2.223453522E-1,2.368184212E-1
9.366213855E0,-6.391108036E-2,2.919769287E-2,-2.269830704E-1,2.376098603E-1
9.371243282E0,-7.190078497E-2,2.472305298E-2,-2.317676544E-1,2.439204745E-1
9.376271042E0,-1.084032655E-1,1.086711884E-2,-2.175955772E-1,2.433458392E-1
9.381300365E0,-1.068347096E-1,-1.231861115E-2,-2.320494652E-1,2.557583970E-1
9.386329688E0,-8.183991909E-2,-5.899333954E-2,-2.464008331E-1,2.662543089E-1
9.391359376E0,-1.190561056E-1,-7.196044922E-2,-2.369413376E-1,2.747614602E-1
9.396388699E0,-2.037879229E-1,-1.348114014E-2,-2.134046555E-1,2.953858589E-1
9.401416042E0,-2.220154405E-1,-2.171897888E-2,-2.378010750E-1,3.260550891E-1
9.406445157E0,-1.602830291E-1,1.791858673E-2,-3.003044128E-1,3.408730930E-1
9.411474271E0,-1.426818371E-1,2.430057526E-2,-2.818741798E-1,3.168622380E-1
9.416505990E0,-1.688082814E-1,5.468845367E-2,-3.114004135E-1,3.584093754E-1
9.421535313E0,-1.576173306E-1,3.266525269E-2,-3.121242523E-1,3.511862618E-1
9.426564636E0,-1.094524264E-1,1.460075378E-3,-3.555879593E-1,3.720547840E-1
9.431593959E0,-7.226884365E-2,1.820945740E-2,-4.462671280E-1,4.524474772E-1
9.436651876E0,6.224930286E-3,-1.250553131E-2,-4.174818993E-1,4.177155423E-1
9.441682605E0,-1.171922684E-2,-2.856159210E-2,-4.079666138E-1,4.091330624E-1
9.446713334E0,-4.926848412E-2,-7.289409637E-2,-3.652114868E-1,3.756599033E-1
9.451715938E0,-6.805372238E-2,-9.309577942E-2,-2.704334259E-1,2.939938284E-1
9.456744844E0,-1.919837594E-1,-9.419155121E-2,-1.381363869E-1,2.545809765E-1
9.461773751E0,-3.016536832E-1,-1.238756180E-1,2.674055099E-2,3.271928642E-1
9.466799063E0,-3.831347823E-1,-1.250209808E-1,1.433911324E-1,4.277657348E-1
9.471827709E0,-4.558592439E-1,-2.118630409E-1,2.028260231E-1,5.420627214E-1
9.476856355E0,-4.675776362E-1,-2.128500938E-1,1.914482117E-1,5.482576275E-1
9.481890365E0,-4.566119313E-1,-1.999344826E-1,2.950377464E-1,5.792370197E-1
9.486919376E0,-4.039691091E-1,-1.969771385E-1,3.844137192E-1,5.914092844E-1
9.491948386E0,-3.857290149E-1,-2.088503838E-1,4.504928589E-1,6.287679792E-1
9.496980417E0,-3.066656590E-1,-1.262874603E-1,4.793629646E-1,5.829075406E-1
9.502009636E0,-3.191047907E-1,-6.875514984E-2,4.902725220E-1,5.890010899E-1
9.507038855E0,-3.605483770E-1,2.565670013E-2,4.834365845E-1,6.036259849E-1
9.512058855E0,-4.116997719E-1,1.424951553E-1,5.158319473E-1,6.751919500E-1
9.517087449E0,-4.203710556E-1,2.150983810E-1,5.824279785E-1,7.498009656E-1
9.522126563E0,-3.490009308E-1,2.913894653E-1,6.258854866E-1,7.735904036E-1
9.527156199E0,-6.538559794E-1,1.718988419E-1,6.178746223E-1,9.158853108E-1
9.532185834E0,-6.390578151E-1,7.687282562E-2,5.159354210E-1,8.249204089E-1
9.537215469E0,-5.681940317E-1,5.377578735E-2,4.392304420E-1,7.201803067E-1
9.542247449E0,-4.602413177E-1,4.526996613E-2,2.825760841E-1,5.419600389E-1
9.547277188E0,-3.439295292E-1,5.603313446E-2,1.367750168E-1,3.743456136E-1
9.552304792E0,-2.570159435E-1,7.189083099E-2,2.977132797E-2,2.685364385E-1
9.557334324E0,3.363549709E-2,1.023616791E-1,-3.418111801E-2,1.130380858E-1
9.562367709E0,3.127865791E-1,1.330308914E-1,-8.864164352E-2,3.512691320E-1
9.567397605E0,5.621038675E-1,1.876192093E-1,-2.905349731E-1,6.599790119E-1
9.572429636E0,5.544415712E-1,2.516889572E-1,-4.726357460E-1,7.708030459E-1
9.577459740E0,5.959821939E-1,3.348169327E-1,-6.402072906E-1,9.365695537E-1
9.582489844E0,5.295690298E-1,3.990411758E-1,-7.699813843E-1,1.016143961E0
9.587519949E0,5.126178265E-1,4.114007950E-1,-8.054881096E-1,1.039633948E0
9.592547501E0,5.920227766E-1,3.772258759E-1,-7.667541504E-1,1.039568303E0
9.597577501E0,7.528887987E-1,2.777729034E-1,-6.922488213E-1,1.059814965E0
9.602618386E0,9.709376097E-1,2.461977005E-1,-5.200257301E-1,1.128609724E0
9.607649480E0,1.089536190E0,1.724662781E-1,-3.599138260E-1,1.160332577E0
9.612683907E0,1.076621294E0,1.656990051E-1,-2.681803703E-1,1.121824533E0
9.617715313E0,1.061325788E0,1.586627960E-1,1.253128052E-2,1.073193061E0
9.622746719E0,1.064616919E0,2.242078781E-1,3.000402451E-2,1.088383479E0
9.627778126E0,1.212785125E0,2.509956360E-1,4.290199280E-2,1.239228449E0
9.632778021E0,1.147780538E0,3.393259048E-1,3.685903549E-2,1.197455979E0
9.637807865E0,1.051427007E0,3.695259094E-1,3.593254089E-2,1.115051252E0
9.642837709E0,1.033435345E0,3.801116943E-1,6.860733032E-2,1.103259026E0
9.647864428E0,1.471454740E0,2.753801346E-1,5.415096283E-1,1.591931514E0
9.652894063E0,1.743338227E0,1.124153137E-1,9.622373581E-1,1.994433782E0
9.657926407E0,1.074885368E0,2.303676605E-1,8.868083954E-1,1.412401127E0
9.662956303E0,3.654105663E-1,3.947763443E-1,6.697406769E-1,8.590260871E-1
9.667986199E0,-1.374887228E-1,4.625549316E-1,3.922123909E-1,6.218446536E-1
9.673014792E0,-3.250737190E-1,3.148450851E-1,2.545433044E-1,5.192231161E-1
